Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
94896,B00375LB62,A2JQ32S2QX5FAB,Green Gables,0,0,5,1317254400,Classic Jimmies!,"Good quality sprinkles.  Pricing seems pretty decent.  Love the way they make my cupcakes look - takes me back to my elementary school days, long ago!  Only gripes: the ""partially-hydrogenated"" ingredient and non-resealable bag.  By the way, the advertised bag looks completely different than the one you get - it's not black.  Tastes like classic Jimmies too and isn't so sweet that it'll over-sweeten your frosting."
92240,B007TGDXMK,AJCCWLQKQP54P,Caper,0,0,5,1347753600,Excellent Coffee,I am not a coffee drinker but my wife says it's some of the best coffee she has tasted. She also likes the more compact size and the fact that they are more biodegradable.
506958,B000CQIDHO,AQ4HZSQLCAWNA,swetha,0,0,5,1337126400,refreshing,"Well, I assume most people who buy this have tried it once before and are buying it because they know they like it. However, if you are buying it without trying it then i can tell you that its got a great flavor of pepppermint and leaves you feeling fresh. I liked it and I am not very big on tea either, so i'd say its got a good flavor"
403314,B0058AMY5G,ACYR6O588USK,"'  Groovin' guy ""music historian""",14,17,5,1200614400,Delicious Extra Crunchy,"These potato chips are excellent.There are no trans fats.<br /><br />They taste absolutely delicious.Whenever I am in the mood for potatoe chips, Kettles is the brand I buy.<br /><br />A great product that anyone should enjoy and I highly recommend them!<br /><br />Enjoy!"
35176,B006Z3980E,A2W1IVG7IYRHWZ,Staymae,1,1,2,1346716800,There are better gluten-free breads...,This bread is very dry and crumbly compared to the other major brand. Will definitely not be switching from my usual brand (without the 'R').
523332,B000MXHQZW,AI6EQWPFTV6S6,Vanessa,1,1,5,1301270400,Can't go wrong with Gerber,What a great price I got this 8pk for anound $7.00 not bad and i saved my gas not driving to the store!
193852,B005IW4WFY,A2MG95DI29NJTJ,Seth Eliot,1,1,4,1335312000,"Good product, but shop around based on protein and flavor","Simply this is a good product among breakfast cereals.  It is has good protein content, it is low glycemic, and tastes good.  However I have found the Bear Naked products (<a href=""http://www.amazon.com/gp/product/B000CROPGG"">Bear Naked Fit Vanilla Almond Crunch Granola, 12-Ounce Pouches (Pack of 6)</a>) to have higher protein, and better flavor, so try both and decide for yourself."
351194,B003XBBAUM,A2D7JES80AF6TL,AmazonFan,0,0,5,1351036800,Wow,"Passing time browsing through my Amazon Recommendations, I saw this offered.  I'd never heard of it, but it sounded like a healthy alternative to any form of sugar I have been using.  It just arrived about a half hour ago and I couldn't wait to open it and check it out.<br /><br />It has smaller grains than sugar or salt, and the color is a rich amber.  But the taste... O. M. G.  This, is amazing.  I am so impressed with this product.  I can foresee replacing all other types of sugar in this house in the near future.  Thank you Coconut Secret, and Thank you Amazon for recommending this product for me.  It's exceptional in so many ways.  Ok, I'll stop now...  :)"
239162,B000J2EAYG,A37RK1X8WS780I,"Vijay Laxmi ""organic chick""",0,0,5,1199232000,Dogswell Happy Hips Lamb & Rice,I do not own a dog but my friends have dogs and they love Happs Hips Lamb & Rice. This was their christmas gift.
219479,B004BJYPCK,A1E7QZ76491WHK,"Weavrmom ""Weavrmom""",2,2,5,1323993600,The best ramen. Period.,"My whole family much prefers this brand of ramen, especially the Miso flavor. If you add some meat, veggies, egg, and etc, one package makes a good meal with enough for two average people or one football player: quite a lot! Absolutely delicious and flavorful, no need to try any other dry brands, IMHO. It's a staple in my cupboard for quick cold-weather comfort food. Break out your large bowls, and have a feast."
301675,B001CFMGGI,A1ZE0950IUMCH1,"Mo Jo ""R.J.""",4,4,2,1334707200,Rudybug,"6 months ago, I subscribed for a monthly ""Tart is Smart Tart Cherry Juice"" product.  Originally the cost for a 32oz. bottle was $16.99.  One month later, the cost went up to $18.99 - and now it is $25.99.  The product is not worth a $9.00 increase per month.  Lower the cost and I might subscribe again."
195646,B004JLQ7G2,A1ELKYFGJIJYCV,s.edwards,1,1,5,1323216000,So tasty!,"I haven't tried a flavor of bai that I don't like! And while this one is not my favorite bai flavor, it's still really tasty. A lot of strawberry flavored drinks aren't the best, but this one is surprisingly delicious! And just like all bai, it's really good for you and high in antioxidants.<br /><br />Kind of hard to find, they don't seem to stock it in all of the stores I see bai in, so I recommend getting it online if you like it!"
168681,B005IR6BWQ,A18176SZ4UPZ62,Lu,0,0,5,1340150400,ALWAYS THE BEST!!,Not only is this THE Best cocoa powder but they always deliver quickly and efficiently!  I'm always happlily amazed that I get this product much faster than expected.  Great company! Great product!
308549,B000G7YO2M,A3262S1NGMJBYL,Eva,3,3,5,1239926400,"Great biscotti, but had better price...","I've just bought this biscotti at Walmart for $2.88 an 8-pack. Wonderful flavor! Chocolate flavor, with more chocolate on the bottom, deliciously crisp, and has a nice almond flavor, too.<br />However, if you buy 12 pack at Walmart it comes to $34.56, so the price here is not that great. I just don't like when they put a price here, then cross it and make you believe there's a deal you are getting."
273920,B0043H37QU,A3NXECHVI6GT4G,"M. Rosenberg ""BeyondReality247""",2,5,1,1292457600,Spa like scent ....,"This is not something i enjoyed chewing. It's like chewing on a candle that would be lit for relaxation. Or maybe a lotion used for aromatherapy. It's disgusting. If you wish to try it, it's best to just buy ONE PACK before you invest in this multipack. Trident Layers: wild strawberry + tangy citrus is my favorite. Green/apple + golden/pineapple is good too. I purchased both of those in the multipack and was very happy. Good luck to you if you buy this flavor."
45279,B000OV5NBG,A3DW2PDLSR4UMO,"Rachel Bennett ""mynicemonster""",10,12,5,1249171200,Ganocafe Classic,"Ganocafe is a product derived from coffee, so it retains the flavor of coffee, but the Reishi mushroom is what I enjoy most about this product. Reishi mushroom is not an easy ingredient to find and has been touted as a wonderdrug for hundreds of ailments and preventative for even more, including many forms of cancer.<br />I'm unable to consume caffeine, so I had to find alternatives. Many coffee alternatives taste too ""earthy"" or ""forest-y"" and not much like coffee at all.<br />This is the best that I've found.<br />The classic style is no cream, no sugar, just a plain old cup of coffee and while it's not exactly like coffee, it's the closest to the real flavor.<br />For all the people out there who can't drink coffee, enjoy!"
206675,B001CTYT6E,A1E807WCM1PUP,amazonop,3,7,3,1334793600,be careful with this product,I bought this to fit in with my high protein hig fiber low carb diet.  They do taste great and I would give them 5 stars if they didn't include the following: THis product contains SODIUM ERYTHORBATE and SODIUM NITRATES.  These 2 substances have awful side effects up to and including DNA damage...If they were all natural I would buy again but these substances are terrible for your health...If you don't believe me you should google both of them...If this does not concern you then by all means you should check them out as they taste pretty good but I won't be re-purchasing them any time soon...
551854,B0007LXU0O,AXJGCAD36N915,Marilou Baughman,0,0,4,1224547200,natural taste,"These bars are yummy and chewy, but not as ""processed"" tasting as some other bars. They have a natural, raw taste. I like it, but if you're looking for a taste like, say, Quaker chewy granola bars, these are not the same. You can see the variety of whole grains -- much more than just oats. I like them!"
150639,B000II4CN0,A39AVNO8HXQDAO,anna maglione,0,0,5,1290470400,"...Just like being back in England, but with better weather....","This oats are exactly what I was looking for. When I first came to the States I was looking for some Porridge (that's how we call it in UK). Tried different ones and, eventhough some looked just like this oats, I just could not find anything that would get creeeemy like the porridge I use to have on a bleak morning in England (every morning...). I then found this at my local Giant, but they don't always have them.<br />I love you Amazon for stocking this wonderful product. The price it's great too, the only weird thing is getting 12 packs at the time. I never use to buy grocery in a bulk!<br />The product is outstanding; I use a ratio of 2 and 1/2 amount of liquid (I use 2/3 water and 1/3 milk) to 1 unit of oats, bring it to boil and then let it simmer for 15-20 minutes while I shower. It gets so creamy, you hardly need anything else...maybe just a tad of sugar!! Healthy and delicious way to start the day!!"
282689,B001F0RJNA,A1ED84P4RIOJ2Z,TQ,3,10,2,1267488000,Cheap Price; Cheap Quality,"I received the package early, which was great. The candy packaging looked fine but I didn't discover the problem until I opened the bag. Half the bag of Peanut M&M's was cracked! I was really embarrassed to share them with anybody because the entire bagful was dusted with M&M debris. Not happy with this purchase at all."
383916,B0030VJ8PE,A2YJ764E9Z4ZS,J. Solomon,0,0,2,1292284800,really watery,"My daughter seemed to really enjoy the taste, but it made a huge mess because it was so watery.  I won't buy it again."
192609,B006GA666U,A2YFCOXGZO69KJ,"Natalie J. Langlois ""garden gal""",1,1,3,1333497600,aging coffee,"Should have figured...price was ""too good to be true"" and when I recieved product I saw why....expiration date 20 days away. Not thinking I can drink 96 cups in 20 days...oh well, live and learn."
